date,equity,cash,position_value,returns
2021-04-29,97380.09357745064,1321.225879195983,96058.86769825465,-0.0030310471306476128
2021-04-30,96897.04722512042,1321.225879195983,95575.82134592443,-0.004960421936194059
2021-05-03,98017.78541793968,1321.225879195983,96696.5595387437,0.011566278074660596
2021-05-04,100897.47497058968,1321.225879195983,99576.2490913937,0.02937925541136477
2021-05-05,101672.97002092013,1321.225879195983,100351.74414172414,0.007685970838779532
2021-05-06,101147.6529707709,1321.225879195983,99826.42709157491,-0.005166732613802294
2021-05-07,102380.42173103287,1321.225879195983,101059.19585183689,0.012187813795523361
2021-05-10,102320.6559975739,1321.225879195983,100999.4301183779,-0.0005837613524974916
2021-05-11,102282.63750222104,1321.225879195983,100961.41162302507,-0.00037156227139267806
2021-05-12,103070.10885629445,1321.225879195983,101748.88297709847,0.007698973875759796
2021-05-13,104120.37439173736,1321.225879195983,102799.14851254137,0.010189816883838354
2021-05-14,104172.44922563765,1321.225879195983,102851.22334644166,0.0005001406708773359
2021-05-17,104870.14302837715,1321.225879195983,103548.91714918117,0.006697488711514099
2021-05-18,105277.25937676529,1321.225879195983,103956.03349756931,0.003882099677102291
2021-05-19,105855.60310844544,1266.318968746782,104589.28413969866,0.0054935295153379915
2021-05-20,106265.02696134191,1266.318968746782,104998.70799259513,0.003867757972877639
2021-05-21,105823.70846298996,1266.318968746782,104557.38949424318,-0.004152998507331085
2021-05-24,104604.77323981919,1266.318968746782,103338.4542710724,-0.01151854571036015
2021-05-25,105509.84640055771,1266.318968746782,104243.52743181093,0.008652312248347727
2021-05-26,104927.03712330679,1266.318968746782,103660.71815456,-0.00552374301672609
2021-05-27,104892.82134213689,1266.318968746782,103626.5023733901,-0.0003260911782888565
2021-05-28,105638.91987279395,1266.318968746782,104372.60090404717,0.007112960840508498
2021-05-31,106488.92621775478,1266.318968746782,105222.607249008,0.008046336955966238
2021-06-01,109030.56620089625,1266.318968746782,107764.24723214947,0.023867645899106726
2021-06-02,111133.19442336689,1266.318968746782,109866.87545462011,0.019284759271967822
2021-06-03,111906.02175893963,1266.318968746782,110639.70279019285,0.006954063901273511
2021-06-04,114068.36477464056,1266.318968746782,112802.04580589378,0.01932284770482595
2021-06-07,114681.82245466241,1266.318968746782,113415.50348591563,0.0053779825917013024
2021-06-08,114935.11989388037,1266.318968746782,113668.80092513359,0.0022086973662989173
2021-06-09,114513.55511671246,1266.318968746782,113247.23614796568,-0.003667849979685389
2021-06-10,115505.02365569473,1266.318968746782,114238.70468694795,0.008658088887134374
2021-06-11,114157.45550831404,1266.318968746782,112891.13653956726,-0.011666749243717911
2021-06-14,114268.96690441962,1266.318968746782,113002.64793567284,0.0009768209672249561
2021-06-15,113647.97974352141,1266.318968746782,112381.66077477463,-0.005434434017572154
2021-06-16,111898.61095553209,2351.64959913621,109546.96135639588,-0.015392871848116108
2021-06-17,112750.0295252921,2351.64959913621,110398.3799261559,0.007608839488618457
2021-06-18,112230.25510407932,2351.64959913621,109878.60550494312,-0.004609971486492559
2021-06-21,113179.62415493352,2351.64959913621,110827.97455579731,0.008459118710670177
2021-06-22,114998.24298895002,2351.64959913621,112646.59338981382,0.01606842969832578
2021-06-23,117526.18974922507,2351.64959913621,115174.54015008885,0.02198248159772276
2021-06-24,118501.91100830433,2351.64959913621,116150.26140916813,0.008302160234763267
2021-06-25,118530.29886948221,2351.64959913621,116178.64927034601,0.00023955614670123637
2021-06-28,116070.7871002701,2351.64959913621,113719.13750113388,-0.02075006806420332
2021-06-29,117304.11942990503,2351.64959913621,114952.46983076881,0.010625691101495471
2021-06-30,116111.84331881316,2351.64959913621,113760.19371967694,-0.010163974776728146
2021-07-01,117249.11878952489,2351.64959913621,114897.46919038869,0.009794655206610159
2021-07-02,118258.26843523004,2351.64959913621,115906.61883609384,0.008606884692384575
2021-07-05,116309.5398148447,2351.64959913621,113957.8902157085,-0.016478582395721975
2021-07-06,116275.94542963247,2351.64959913621,113924.29583049627,-0.0002888360255376421
2021-07-07,118486.65842970033,2351.64959913621,116135.00883056413,0.019012642657081136
2021-07-08,117457.73874536651,2351.64959913621,115106.08914623031,-0.008683844223223547
2021-07-09,117131.11439618262,2351.64959913621,114779.4647970464,-0.002780781859694881
2021-07-12,116643.357984431,2351.64959913621,114291.7083852948,-0.004164191677557438
2021-07-13,116679.89576554167,2351.64959913621,114328.24616640547,0.0003132435634745079
2021-07-14,115061.71773814812,2373.152809974774,112688.56492817335,-0.013868524794066972
2021-07-15,114963.95286561304,2373.152809974774,112590.80005563826,-0.0008496733271231571
2021-07-16,114480.82973746068,2373.152809974774,112107.67692748591,-0.00420238793212957
2021-07-19,115809.81323406333,2373.152809974774,113436.66042408856,0.01160878637629037
2021-07-20,115157.49898810565,2373.152809974774,112784.34617813087,-0.005632633606266868
2021-07-21,115860.56427395521,2373.152809974774,113487.41146398045,0.006105249697392123
2021-07-22,112912.9073241172,2373.152809974774,110539.75451414243,-0.025441417175115832
2021-07-23,112594.99596169256,2373.152809974774,110221.84315171778,-0.0028155449182799552
2021-07-26,112492.75226949711,2373.152809974774,110119.59945952235,-0.0009080660407877472
2021-07-27,112791.00357755844,2373.152809974774,110417.85076758367,0.0026512935459772624
2021-07-28,112113.27687427736,2373.152809974774,109740.1240643026,-0.006008694681176929
2021-07-29,111719.72360110586,2373.152809974774,109346.57079113107,-0.003510318172332383
2021-07-30,112065.6912266741,2373.152809974774,109692.53841669933,0.0030967461645672323
2021-08-02,113647.94463531501,2373.152809974774,111274.79182534023,0.014118981387805096
2021-08-03,114475.19509687676,2373.152809974774,112102.04228690198,0.007279062232197209
2021-08-04,113466.63534595378,2373.152809974774,111093.482535979,-0.008810290736516957
2021-08-05,114026.58316975352,2373.152809974774,111653.43035977874,0.0049349116777146484
2021-08-06,115488.74790479479,2373.152809974774,113115.59509482002,0.012823016303702861
2021-08-09,117787.88833065072,2373.152809974774,115414.73552067595,0.01990791715701401
2021-08-10,118207.18261252463,2373.152809974774,115834.02980254986,0.003559740206029227
2021-08-11,119191.21238130878,2732.7038993583483,116458.50848195043,0.008324619088585727
2021-08-12,119778.61533373446,2732.7038993583483,117045.9114343761,0.0049282404355992515
2021-08-13,120066.25980355777,2732.7038993583483,117333.55590419943,0.0024014676494785725
2021-08-16,121164.54169072557,2732.7038993583483,118431.83779136723,0.009147298241527047
2021-08-17,118756.90157546941,2732.7038993583483,116024.19767611107,-0.019870830868998768
2021-08-18,118986.11609052678,2732.7038993583483,116253.41219116843,0.0019301153197541776
2021-08-19,121710.75659833729,2732.7038993583483,118978.05269897894,0.022898810359836874
2021-08-20,119250.75232723492,2732.7038993583483,116518.04842787658,-0.020211888742263984
2021-08-23,118869.3559159723,2732.7038993583483,116136.65201661394,-0.003198272579581274
2021-08-24,116063.02952819082,2732.7038993583483,113330.32562883248,-0.023608493258474805
2021-08-25,115412.81507076745,2732.7038993583483,112680.11117140911,-0.005602253017748748
2021-08-26,116078.43710886344,2732.7038993583483,113345.7332095051,0.005767314814111746
2021-08-27,117977.08371455947,2732.7038993583483,115244.37981520113,0.016356583125903157
2021-08-30,118965.23087538747,2732.7038993583483,116232.52697602911,0.008375755101887261
2021-08-31,119504.41152643689,2732.7038993583483,116771.70762707855,0.004532254063493557
2021-09-01,117152.93706126744,2732.7038993583483,114420.2331619091,-0.01967688418472524
2021-09-02,115191.91474479373,2732.7038993583483,112459.21084543537,-0.0167389940505559
2021-09-03,114736.83632562912,2732.7038993583483,112004.13242627078,-0.003950610771362162
2021-09-06,114207.0238923043,2732.7038993583483,111474.31999294597,-0.0046176315322237205
2021-09-07,112764.15478716543,2732.7038993583483,110031.45088780709,-0.012633803560974322
2021-09-08,108307.43927982677,2982.359423369875,105325.0798564569,-0.039522448563113044
2021-09-09,108059.52379841794,2982.359423369875,105077.16437504807,-0.002288997718506658
2021-09-10,106972.02280457667,2982.359423369875,103989.6633812068,-0.010063906961777613
2021-09-13,107785.29466501629,2982.359423369875,104802.93524164641,0.007602659453540994
2021-09-14,109112.53444098888,2982.359423369875,106130.17501761901,0.012313737046389273
2021-09-15,109055.20098730951,2982.359423369875,106072.84156393963,-0.0005254524970307317
2021-09-16,108764.92333313258,2982.359423369875,105782.56390976271,-0.0026617497519508815
2021-09-17,108317.24704273173,2982.359423369875,105334.88761936185,-0.0041159987676328
2021-09-20,107141.77547324979,2982.359423369875,104159.41604987992,-0.010852118213623085
2021-09-21,109494.35658107381,2982.359423369875,106511.99715770394,0.021957645348255284
2021-09-22,108346.16344298102,2982.359423369875,105363.80401961115,-0.010486322527888614
2021-09-23,109700.84551746529,2982.359423369875,106718.48609409542,0.012503276825276632
2021-09-24,109089.26301781659,2982.359423369875,106106.90359444672,-0.0055750026060769065
2021-09-27,108243.34311407045,2982.359423369875,105260.98369070058,-0.007754382790247427
2021-09-28,108454.6493207576,2982.359423369875,105472.28989738773,0.0019521404329176928
2021-09-29,110197.04502426842,2982.359423369875,107214.68560089853,0.01606566167908241
2021-09-30,109909.0999940942,2982.359423369875,106926.74057072432,-0.002613001375044166
2021-10-01,109040.30773223829,2982.359423369875,106057.9483088684,-0.007904643581856163
2021-10-04,110427.69045545085,2982.359423369875,107445.33103208098,0.012723576740258702
2021-10-05,108920.92656588403,2982.359423369875,105938.56714251416,-0.013644801257295947
2021-10-06,109912.01521149422,445.15852770356287,109466.85668379065,0.009099157314005124
2021-10-07,110312.06869227656,445.15852770356287,109866.910164573,0.003639761130869612
2021-10-08,110928.99965885076,445.15852770356287,110483.8411311472,0.005592597200721361
2021-10-11,110254.01562374491,445.15852770356287,109808.85709604135,-0.006084829369972566
2021-10-12,109953.13516542398,445.15852770356287,109507.97663772042,-0.0027289750547292435
2021-10-13,110950.58523276732,445.15852770356287,110505.42670506376,0.009071592782167404
2021-10-14,110782.55194106071,445.15852770356287,110337.39341335715,-0.0015144876555097664
2021-10-15,110898.45047191491,445.15852770356287,110453.29194421135,0.0010461803670660519
2021-10-18,108278.83334256425,445.15852770356287,107833.67481486069,-0.023621764940837342
2021-10-19,108603.37885364715,445.15852770356287,108158.22032594359,0.002997312596231483
2021-10-20,109402.92914790496,445.15852770356287,108957.7706202014,0.00736211251157548
2021-10-21,109195.20159370679,445.15852770356287,108750.04306600323,-0.001898738505596409
2021-10-22,110035.1656110622,445.15852770356287,109590.00708335864,0.00769231619243449
2021-10-25,110781.97831448789,445.15852770356287,110336.81978678433,0.0067870366648552505
2021-10-26,111910.09497968861,445.15852770356287,111464.93645198505,0.01018321465607186
2021-10-27,111938.49480106028,445.15852770356287,111493.33627335672,0.0002537735436363153
2021-10-28,111486.64272011399,445.15852770356287,111041.48419241043,-0.004036610298801424
2021-10-29,111090.00642591249,445.15852770356287,110644.84789820893,-0.0035577023805196673
2021-11-01,111326.15651681648,445.15852770356287,110880.99798911292,0.0021257545885684515
2021-11-02,111265.99588800865,445.15852770356287,110820.83736030509,-0.000540399764890287
2021-11-03,110539.38050794555,2413.5993308316465,108125.78117711391,-0.006530435235527432
2021-11-04,109089.14990912448,2413.5993308316465,106675.55057829284,-0.013119583194306284
2021-11-05,109387.05298969659,2413.5993308316465,106973.45365886495,0.0027308222753616995
2021-11-08,107197.5155296626,2413.5993308316465,104783.91619883095,-0.02001642242103574
2021-11-09,105753.01077547212,2413.5993308316465,103339.41144464047,-0.013475170082563825
2021-11-10,105667.8507598087,2413.5993308316465,103254.25142897706,-0.000805272729721418
2021-11-11,109772.81525405706,2413.5993308316465,107359.21592322542,0.03884780909928098
2021-11-12,110409.29694543895,2413.5993308316465,107995.69761460731,0.005798172251561873
2021-11-15,109414.01091896038,2413.5993308316465,107000.41158812874,-0.00901451285366317
2021-11-16,108583.31244779698,2413.5993308316465,106169.71311696534,-0.007592249513443727
2021-11-17,110804.04790892274,2413.5993308316465,108390.4485780911,0.020451903806060656
2021-11-18,109997.64297266002,2413.5993308316465,107584.04364182838,-0.007277757008711139
2021-11-19,112387.75806185184,2413.5993308316465,109974.15873102019,0.021728784586646954
2021-11-22,113634.72666413643,2413.5993308316465,111221.12733330477,0.011095235137605686
2021-11-23,111345.24784076671,2413.5993308316465,108931.64850993507,-0.020147703880492474
2021-11-24,110384.31889758317,2413.5993308316465,107970.71956675153,-0.008630174720682726
2021-11-25,110928.86407798811,2413.5993308316465,108515.26474715647,0.004933175163314374
2021-11-26,108866.54957324834,2413.5993308316465,106452.9502424167,-0.01859132446619005
2021-11-29,111004.26758501053,2413.5993308316465,108590.66825417888,0.019636132679339502
2021-11-30,113503.0344552912,2413.5993308316465,111089.43512445956,0.02251054778922823
